transaction_id,from_account,to_account,amount,timestamp,is_fraud,fraud_type,fraud_network
TX-006953,ACC-00761,ACC-01907,1362.02,2026-09-03 19:25:38,0,normal,NONE
TX-005921,ACC-00998,ACC-01825,9862.7,2026-09-01 16:29:14,0,normal,NONE
TX-002240,ACC-00975,ACC-01905,10046.68,2026-09-06 18:20:22,0,normal,NONE
TX-009177,ACC-00748,ACC-01572,8637.05,2026-09-09 20:39:15,0,normal,NONE
TX-012189,FRAUD-08-SRC-14,FRAUD-08-COLLECTOR,11580.86,2026-09-07 09:26:00,1,funneling,NET-08
TX-004502,ACC-01787,ACC-01310,9205.93,2026-09-07 21:19:06,0,normal,NONE
TX-001043,ACC-01850,ACC-01547,11457.67,2026-09-01 12:42:09,0,normal,NONE
TX-002390,ACC-00327,ACC-01324,7553.79,2026-09-04 15:53:22,0,normal,NONE
TX-008298,ACC-00903,ACC-00776,7317.63,2026-09-03 17:18:44,0,normal,NONE
TX-001593,ACC-01591,ACC-01634,6212.18,2026-09-03 16:47:13,0,normal,NONE
TX-002392,ACC-00253,ACC-01487,13319.0,2026-09-03 14:28:09,0,normal,NONE
TX-006225,ACC-00111,ACC-01148,14770.29,2026-09-06 08:19:51,0,normal,NONE
TX-005246,ACC-00827,ACC-00937,8376.89,2026-09-07 09:00:24,0,normal,NONE
TX-004398,ACC-00310,ACC-00488,10694.33,2026-09-02 13:07:59,0,normal,NONE
TX-006521,ACC-00543,ACC-00336,11648.19,2026-09-07 22:41:15,0,normal,NONE
TX-012853,ACC-01289,ACC-00209,48536.87,2026-09-07 11:07:00,0,normal_high_value,NONE
TX-008474,ACC-01265,ACC-00834,5163.17,2026-09-05 12:38:40,0,normal,NONE
TX-004607,ACC-01571,ACC-00066,4944.84,2026-09-08 12:19:07,0,normal,NONE
TX-013056,ACC-01284,ACC-01948,43991.64,2026-09-08 09:21:00,0,normal_high_value,NONE
TX-000004,ACC-01467,ACC-01331,12629.82,2026-09-07 15:28:37,0,normal,NONE
TX-009648,ACC-01911,ACC-01434,10240.61,2026-09-05 18:44:01,0,normal,NONE
TX-003412,ACC-01838,ACC-01186,2150.94,2026-09-05 19:08:02,0,normal,NONE
TX-009854,ACC-01564,ACC-00515,16493.3,2026-09-02 14:59:57,0,normal,NONE
TX-010826,ACC-00887,ACC-00172,3036.56,2026-09-09 14:14:49,0,normal,NONE
TX-006352,ACC-00675,ACC-01727,5980.06,2026-09-07 13:03:08,0,normal,NONE
TX-009940,ACC-01815,ACC-01753,1680.58,2026-09-05 15:01:17,0,normal,NONE
TX-006076,ACC-00382,ACC-00470,15679.57,2026-09-06 16:35:02,0,normal,NONE
TX-003636,ACC-00652,ACC-01506,15945.78,2026-09-02 23:06:11,0,normal,NONE
TX-010294,ACC-00986,ACC-01582,9624.08,2026-09-08 11:50:22,0,normal,NONE
TX-000440,ACC-01267,ACC-00605,14369.03,2026-09-02 10:17:09,0,normal,NONE
TX-006863,ACC-00553,ACC-00280,4647.84,2026-09-01 23:14:53,0,normal,NONE
TX-010502,ACC-01799,ACC-00222,11334.64,2026-09-05 20:25:27,0,normal,NONE
TX-006246,ACC-01126,ACC-00972,7996.41,2026-09-05 16:39:36,0,normal,NONE
TX-009483,ACC-00001,ACC-01320,10798.38,2026-09-03 21:42:34,0,normal,NONE
TX-002752,ACC-01852,ACC-00845,6898.65,2026-09-05 19:01:20,0,normal,NONE
TX-005525,ACC-01113,ACC-00088,6519.66,2026-09-04 09:47:32,0,normal,NONE
TX-003252,ACC-01537,ACC-00619,8930.74,2026-09-05 11:39:06,0,normal,NONE
TX-005844,ACC-00059,ACC-00019,4171.0,2026-09-01 10:05:38,0,normal,NONE
TX-000089,ACC-01879,ACC-01738,2202.03,2026-09-03 22:42:33,0,normal,NONE
TX-011070,ACC-01238,ACC-01723,16867.11,2026-09-07 21:34:02,0,normal,NONE
TX-002577,ACC-01849,ACC-00641,11417.01,2026-09-08 16:35:21,0,normal,NONE
TX-007282,ACC-00472,ACC-01044,4520.8,2026-09-08 13:25:01,0,normal,NONE
TX-010355,ACC-01892,ACC-00767,2621.23,2026-09-02 21:22:15,0,normal,NONE
TX-007908,ACC-00260,ACC-00857,13234.45,2026-09-09 23:01:18,0,normal,NONE
TX-004130,ACC-00862,ACC-00841,15983.59,2026-09-08 16:49:05,0,normal,NONE
TX-000275,ACC-00768,ACC-00460,526.81,2026-09-02 18:50:09,0,normal,NONE
TX-001282,ACC-01898,ACC-01723,6002.35,2026-09-07 11:52:10,0,normal,NONE
TX-005966,ACC-01643,ACC-01246,17142.39,2026-09-03 16:59:14,0,normal,NONE
TX-012254,ACC-01600,ACC-00673,26066.12,2026-09-09 14:34:00,0,normal_high_value,NONE
TX-003496,ACC-00380,ACC-01558,7195.84,2026-09-03 18:50:23,0,normal,NONE
TX-013019,ACC-01944,ACC-01766,63280.39,2026-09-05 18:09:00,0,normal_high_value,NONE
TX-004448,ACC-00451,ACC-00551,11054.66,2026-09-09 09:04:57,0,normal,NONE
TX-005740,ACC-01825,ACC-00871,3139.25,2026-09-03 22:31:41,0,normal,NONE
TX-006718,ACC-00134,ACC-00685,5354.42,2026-09-07 14:21:07,0,normal,NONE
TX-012879,ACC-00380,ACC-00841,24466.31,2026-09-05 20:16:00,0,normal_high_value,NONE
TX-009231,ACC-01444,ACC-00742,11113.8,2026-09-06 14:16:58,0,normal,NONE
TX-010264,ACC-00290,ACC-01989,12905.18,2026-09-04 12:08:16,0,normal,NONE
TX-004338,ACC-01992,ACC-01737,5236.41,2026-09-07 09:24:44,0,normal,NONE
TX-005412,ACC-01069,ACC-01241,14376.08,2026-09-03 12:21:09,0,normal,NONE
TX-000416,ACC-01197,ACC-01187,12965.81,2026-09-05 12:12:21,0,normal,NONE
TX-008092,ACC-00384,ACC-00749,13229.39,2026-09-09 22:47:11,0,normal,NONE
TX-002251,ACC-01407,ACC-01967,11403.54,2026-09-06 20:14:54,0,normal,NONE
TX-008930,ACC-01855,ACC-00504,3377.94,2026-09-09 14:24:32,0,normal,NONE
TX-003070,ACC-00926,ACC-00563,6860.46,2026-09-02 10:46:40,0,normal,NONE
TX-006881,ACC-00493,ACC-00689,2851.45,2026-09-05 15:30:49,0,normal,NONE
TX-000711,ACC-00094,ACC-01837,2971.51,2026-09-03 21:06:16,0,normal,NONE
TX-005029,ACC-00503,ACC-01669,5551.82,2026-09-06 21:04:05,0,normal,NONE
TX-009361,ACC-00657,ACC-00539,11412.99,2026-09-08 19:48:39,0,normal,NONE
TX-000408,ACC-01204,ACC-01484,12092.68,2026-09-04 23:13:55,0,normal,NONE
TX-005408,ACC-01189,ACC-00163,5253.07,2026-09-06 13:39:19,0,normal,NONE
TX-007681,ACC-01982,ACC-01097,14578.92,2026-09-06 13:23:26,0,normal,NONE
TX-010897,ACC-01475,ACC-00655,9656.14,2026-09-09 11:41:04,0,normal,NONE
TX-012945,ACC-01387,ACC-01744,88161.54,2026-09-09 22:30:00,0,normal_high_value,NONE
TX-012458,ACC-01183,ACC-00905,45445.78,2026-09-04 10:50:00,0,normal_high_value,NONE
TX-013030,ACC-01601,ACC-01638,30221.47,2026-09-01 10:45:00,0,normal_high_value,NONE
TX-002770,ACC-00397,ACC-00856,14394.5,2026-09-03 21:35:36,0,normal,NONE
TX-009016,ACC-00997,ACC-01910,5289.17,2026-09-09 20:02:05,0,normal,NONE
TX-006628,ACC-01707,ACC-01028,7879.54,2026-09-02 12:18:48,0,normal,NONE
TX-004771,ACC-01055,ACC-01702,12446.51,2026-09-01 14:28:41,0,normal,NONE
TX-004703,ACC-00865,ACC-00671,7926.37,2026-09-03 19:15:23,0,normal,NONE
TX-011833,ACC-01627,ACC-01337,14227.45,2026-09-04 14:34:29,0,normal,NONE
TX-010530,ACC-00914,ACC-01919,13554.27,2026-09-06 13:05:49,0,normal,NONE
TX-010452,ACC-00797,ACC-00880,10475.12,2026-09-08 09:27:30,0,normal,NONE
TX-001524,ACC-00352,ACC-00670,15477.54,2026-09-07 20:10:07,0,normal,NONE
TX-006744,ACC-01937,ACC-00623,12926.76,2026-09-07 13:30:03,0,normal,NONE
TX-001111,ACC-01662,ACC-01712,17679.83,2026-09-07 18:07:43,0,normal,NONE
TX-010872,ACC-01939,ACC-01516,3423.08,2026-09-07 14:28:47,0,normal,NONE
TX-001407,ACC-00092,ACC-00856,8671.55,2026-09-05 22:57:21,0,normal,NONE
TX-007815,ACC-01455,ACC-01521,9673.18,2026-09-01 08:57:28,0,normal,NONE
TX-003911,ACC-01507,ACC-00880,7845.37,2026-09-06 15:52:49,0,normal,NONE
TX-011704,ACC-00078,ACC-00659,5313.84,2026-09-09 22:59:11,0,normal,NONE
TX-006887,ACC-01732,ACC-01312,943.78,2026-09-08 18:49:10,0,normal,NONE
TX-010620,ACC-00621,ACC-01509,11761.06,2026-09-07 23:36:39,0,normal,NONE
TX-003470,ACC-00755,ACC-01985,15145.47,2026-09-07 22:48:56,0,normal,NONE
TX-012813,ACC-01127,ACC-01969,22730.49,2026-09-01 12:59:00,0,normal_high_value,NONE
TX-002560,ACC-00654,ACC-00924,6458.86,2026-09-08 19:31:19,0,normal,NONE
TX-007632,ACC-01073,ACC-01542,5805.14,2026-09-08 09:49:48,0,normal,NONE
TX-012211,FRAUD-09-SRC-11,FRAUD-09-COLLECTOR,7548.66,2026-09-04 18:20:00,1,funneling,NET-09
TX-000634,ACC-01744,ACC-01074,15830.4,2026-09-01 13:12:56,0,normal,NONE
TX-006387,ACC-00733,ACC-00222,7053.47,2026-09-06 12:04:16,0,normal,NONE
TX-009355,ACC-00703,ACC-00481,15985.97,2026-09-06 13:59:05,0,normal,NONE
TX-002169,ACC-01342,ACC-01258,13279.42,2026-09-06 18:57:45,0,normal,NONE
TX-004851,ACC-01753,ACC-00322,11967.21,2026-09-08 23:07:43,0,normal,NONE
TX-010669,ACC-00686,ACC-00674,12507.55,2026-09-09 14:32:33,0,normal,NONE
TX-000132,ACC-00962,ACC-00981,7939.63,2026-09-03 09:16:55,0,normal,NONE
TX-013112,ACC-01847,ACC-01731,64525.03,2026-09-01 15:59:00,0,normal_high_value,NONE
TX-008887,ACC-00052,ACC-01846,10268.98,2026-09-01 10:26:52,0,normal,NONE
TX-006612,ACC-00746,ACC-00798,16040.64,2026-09-03 10:09:54,0,normal,NONE
TX-010418,ACC-00983,ACC-00132,3965.13,2026-09-02 16:14:57,0,normal,NONE
TX-000775,ACC-00305,ACC-00750,7077.12,2026-09-05 12:29:32,0,normal,NONE
TX-011226,ACC-01642,ACC-00811,7827.72,2026-09-02 11:49:21,0,normal,NONE
TX-010942,ACC-00007,ACC-01751,15717.57,2026-09-03 12:23:53,0,normal,NONE
TX-001632,ACC-01443,ACC-01980,6793.22,2026-09-06 12:52:45,0,normal,NONE
TX-002334,ACC-00602,ACC-00014,11233.94,2026-09-07 08:00:14,0,normal,NONE
TX-012966,ACC-00315,ACC-01256,69121.66,2026-09-08 12:39:00,0,normal_high_value,NONE
TX-008659,ACC-00708,ACC-00122,9167.63,2026-09-03 19:51:58,0,normal,NONE
TX-002541,ACC-00547,ACC-00171,16442.17,2026-09-02 18:55:32,0,normal,NONE
TX-000470,ACC-01387,ACC-01639,2975.09,2026-09-04 13:35:10,0,normal,NONE
TX-010864,ACC-00242,ACC-00547,6768.71,2026-09-05 15:51:50,0,normal,NONE
TX-003170,ACC-00780,ACC-01720,14241.74,2026-09-01 14:45:42,0,normal,NONE
TX-009210,ACC-01024,ACC-01265,6440.84,2026-09-09 09:50:49,0,normal,NONE
TX-012099,FRAUD-04-NEXTHOP,FRAUD-04-OUT-07,12734.59,2026-09-04 12:54:00,1,fan_out,NET-04
TX-009433,ACC-00626,ACC-01617,17216.4,2026-09-04 14:22:24,0,normal,NONE
TX-003434,ACC-01153,ACC-01140,14223.38,2026-09-09 22:20:54,0,normal,NONE
TX-009938,ACC-01285,ACC-01137,570.78,2026-09-09 13:06:13,0,normal,NONE
TX-003922,ACC-01273,ACC-01801,7965.9,2026-09-07 22:32:54,0,normal,NONE
TX-011502,ACC-01163,ACC-00249,4504.26,2026-09-02 08:04:49,0,normal,NONE
TX-008192,ACC-00867,ACC-01335,11904.05,2026-09-06 21:06:08,0,normal,NONE
TX-013242,ACC-00425,ACC-01106,27721.73,2026-09-02 22:15:00,0,normal_high_value,NONE
TX-000564,ACC-00927,ACC-01139,13470.45,2026-09-04 11:29:06,0,normal,NONE
TX-001906,ACC-00385,ACC-00141,5015.54,2026-09-03 17:55:36,0,normal,NONE
TX-011835,ACC-01331,ACC-00328,14705.35,2026-09-09 22:38:50,0,normal,NONE
TX-011609,ACC-00575,ACC-00776,11885.37,2026-09-08 20:25:59,0,normal,NONE
TX-011191,ACC-01045,ACC-00639,14091.02,2026-09-02 13:54:34,0,normal,NONE
TX-001577,ACC-00171,ACC-01555,16318.1,2026-09-05 12:35:46,0,normal,NONE
TX-003028,ACC-01227,ACC-00577,7045.47,2026-09-01 22:56:08,0,normal,NONE
TX-012946,ACC-00208,ACC-01859,69079.8,2026-09-06 12:48:00,0,normal_high_value,NONE
TX-007573,ACC-01294,ACC-01697,11706.59,2026-09-08 13:01:15,0,normal,NONE
TX-004415,ACC-00638,ACC-00131,5568.07,2026-09-08 09:41:58,0,normal,NONE
TX-005334,ACC-00673,ACC-00863,10296.97,2026-09-01 08:40:04,0,normal,NONE
TX-003017,ACC-01592,ACC-00547,7188.1,2026-09-03 15:37:50,0,normal,NONE
TX-011738,ACC-00196,ACC-00181,9736.29,2026-09-03 16:01:52,0,normal,NONE
TX-000080,ACC-01708,ACC-00001,5483.67,2026-09-04 21:50:37,0,normal,NONE
TX-010764,ACC-00138,ACC-01239,14757.94,2026-09-05 22:05:37,0,normal,NONE
TX-006555,ACC-00219,ACC-01084,4129.9,2026-09-03 16:57:01,0,normal,NONE
TX-002373,ACC-00929,ACC-01273,4745.23,2026-09-08 11:47:17,0,normal,NONE
TX-008331,ACC-00984,ACC-01149,7427.13,2026-09-01 18:16:29,0,normal,NONE
TX-012143,FRAUD-06-NEXTHOP,FRAUD-06-OUT-01,11638.86,2026-09-03 13:48:00,1,fan_out,NET-06
TX-011340,ACC-01873,ACC-00131,187.18,2026-09-09 12:40:52,0,normal,NONE
TX-011850,ACC-01936,ACC-00433,13348.08,2026-09-06 13:47:59,0,normal,NONE
TX-010424,ACC-01972,ACC-01386,8306.27,2026-09-01 15:54:39,0,normal,NONE
TX-012417,ACC-01205,ACC-00801,68131.56,2026-09-09 18:12:00,0,normal_high_value,NONE
TX-008829,ACC-01261,ACC-01838,17918.32,2026-09-05 08:19:44,0,normal,NONE
TX-006689,ACC-00815,ACC-00133,7887.53,2026-09-08 19:30:14,0,normal,NONE
TX-002092,ACC-01301,ACC-01794,1615.04,2026-09-09 14:00:27,0,normal,NONE
TX-001905,ACC-00449,ACC-01878,6558.32,2026-09-08 14:49:25,0,normal,NONE
TX-008392,ACC-00470,ACC-01218,4388.21,2026-09-05 14:04:01,0,normal,NONE
TX-004953,ACC-01437,ACC-01832,16884.88,2026-09-02 21:42:04,0,normal,NONE
TX-002499,ACC-00213,ACC-01402,4221.24,2026-09-07 08:36:03,0,normal,NONE
TX-001852,ACC-00191,ACC-00192,481.01,2026-09-01 12:01:39,0,normal,NONE
TX-012664,ACC-00298,ACC-01762,84218.73,2026-09-05 19:24:00,0,normal_high_value,NONE
TX-003859,ACC-00427,ACC-01382,3303.72,2026-09-06 18:06:14,0,normal,NONE
TX-002589,ACC-01747,ACC-00023,5381.22,2026-09-04 12:18:01,0,normal,NONE
TX-006921,ACC-01039,ACC-00978,7876.89,2026-09-02 21:18:35,0,normal,NONE
TX-004157,ACC-01743,ACC-00518,15887.07,2026-09-03 10:21:00,0,normal,NONE
TX-011685,ACC-01119,ACC-00274,12294.97,2026-09-09 16:44:16,0,normal,NONE
TX-001146,ACC-00682,ACC-01088,608.2,2026-09-07 16:44:39,0,normal,NONE
TX-003543,ACC-01008,ACC-00565,1899.65,2026-09-04 08:31:42,0,normal,NONE
TX-004609,ACC-00693,ACC-00646,8264.48,2026-09-01 20:11:53,0,normal,NONE
TX-009390,ACC-00147,ACC-01115,176.17,2026-09-02 08:33:58,0,normal,NONE
TX-010448,ACC-00672,ACC-01415,15345.02,2026-09-07 13:23:42,0,normal,NONE
TX-009171,ACC-00867,ACC-00635,4882.37,2026-09-02 10:38:41,0,normal,NONE
TX-008226,ACC-01536,ACC-01151,2589.14,2026-09-02 10:06:47,0,normal,NONE
TX-000853,ACC-00728,ACC-00666,12124.01,2026-09-08 22:56:05,0,normal,NONE
TX-001495,ACC-01460,ACC-00766,9468.05,2026-09-08 23:30:17,0,normal,NONE
TX-005842,ACC-00547,ACC-01653,510.9,2026-09-05 16:40:43,0,normal,NONE
TX-010155,ACC-00787,ACC-00826,15552.17,2026-09-02 10:52:47,0,normal,NONE
TX-002465,ACC-00187,ACC-01359,11793.38,2026-09-09 20:48:34,0,normal,NONE
TX-003269,ACC-00510,ACC-00842,17566.04,2026-09-03 11:32:37,0,normal,NONE
TX-004920,ACC-01413,ACC-01456,10627.79,2026-09-01 20:33:10,0,normal,NONE
TX-001806,ACC-00525,ACC-01563,15782.31,2026-09-03 11:36:31,0,normal,NONE
TX-002289,ACC-00935,ACC-00364,743.39,2026-09-05 16:05:47,0,normal,NONE
TX-012867,ACC-01402,ACC-00171,26785.05,2026-09-04 18:58:00,0,normal_high_value,NONE
TX-007460,ACC-01986,ACC-00833,17267.26,2026-09-09 11:14:57,0,normal,NONE
TX-005734,ACC-01935,ACC-01110,12649.57,2026-09-06 13:30:09,0,normal,NONE
TX-000189,ACC-01529,ACC-01783,6110.1,2026-09-02 22:04:09,0,normal,NONE
TX-001124,ACC-01373,ACC-01890,795.22,2026-09-06 17:13:27,0,normal,NONE
TX-004005,ACC-00706,ACC-00522,2874.96,2026-09-02 08:15:53,0,normal,NONE
TX-003032,ACC-01910,ACC-01233,1220.96,2026-09-05 08:25:59,0,normal,NONE
TX-005779,ACC-00387,ACC-01685,13123.5,2026-09-04 13:46:59,0,normal,NONE
TX-011138,ACC-01907,ACC-00072,10288.11,2026-09-06 17:03:22,0,normal,NONE
TX-006735,ACC-00112,ACC-01887,9832.94,2026-09-09 14:42:42,0,normal,NONE
TX-010328,ACC-00853,ACC-01202,5879.18,2026-09-09 10:38:34,0,normal,NONE
TX-001595,ACC-01008,ACC-00004,1761.73,2026-09-07 21:41:18,0,normal,NONE
TX-007039,ACC-01788,ACC-01402,14744.63,2026-09-01 13:24:48,0,normal,NONE
TX-009811,ACC-00765,ACC-00026,8681.02,2026-09-09 21:31:36,0,normal,NONE
TX-000501,ACC-01192,ACC-00006,15642.96,2026-09-02 22:40:42,0,normal,NONE
TX-008833,ACC-01127,ACC-00935,3499.65,2026-09-09 10:21:56,0,normal,NONE
TX-004510,ACC-00938,ACC-01769,11614.61,2026-09-07 14:47:40,0,normal,NONE
TX-012190,FRAUD-08-SRC-15,FRAUD-08-COLLECTOR,7452.14,2026-09-07 09:28:00,1,funneling,NET-08
TX-008695,ACC-00032,ACC-01579,7763.14,2026-09-06 11:17:07,0,normal,NONE
TX-002232,ACC-00393,ACC-01170,4712.34,2026-09-05 15:44:51,0,normal,NONE
TX-007050,ACC-01804,ACC-00954,1173.32,2026-09-07 17:36:53,0,normal,NONE
TX-002634,ACC-01001,ACC-01622,4182.75,2026-09-01 17:23:05,0,normal,NONE
TX-010516,ACC-00301,ACC-00024,17244.91,2026-09-01 08:43:40,0,normal,NONE
TX-011618,ACC-00820,ACC-01191,1050.48,2026-09-02 15:30:26,0,normal,NONE
TX-009249,ACC-01593,ACC-00786,10512.0,2026-09-06 23:13:45,0,normal,NONE
TX-000591,ACC-00357,ACC-01449,17438.0,2026-09-06 15:42:37,0,normal,NONE
TX-004717,ACC-01027,ACC-00600,2540.95,2026-09-03 23:41:32,0,normal,NONE
TX-006302,ACC-00556,ACC-00362,7139.09,2026-09-05 21:47:33,0,normal,NONE
TX-009728,ACC-00710,ACC-01070,9842.21,2026-09-09 16:42:12,0,normal,NONE
TX-009474,ACC-00250,ACC-01005,4292.34,2026-09-04 19:35:12,0,normal,NONE
TX-002076,ACC-01261,ACC-00644,1808.41,2026-09-05 13:07:18,0,normal,NONE
TX-009129,ACC-01418,ACC-00834,3546.74,2026-09-07 13:32:31,0,normal,NONE
TX-004025,ACC-01237,ACC-00449,13292.12,2026-09-04 12:29:44,0,normal,NONE
TX-012891,ACC-01666,ACC-01749,29678.8,2026-09-01 10:08:00,0,normal_high_value,NONE
TX-005668,ACC-00099,ACC-00305,6277.32,2026-09-05 23:10:43,0,normal,NONE
TX-000778,ACC-00367,ACC-01160,17077.84,2026-09-03 23:22:02,0,normal,NONE
TX-013174,ACC-00518,ACC-00801,76018.33,2026-09-09 20:47:00,0,normal_high_value,NONE
TX-002348,ACC-00820,ACC-01970,15437.73,2026-09-06 19:19:53,0,normal,NONE
TX-007802,ACC-01530,ACC-00282,11241.88,2026-09-05 12:47:25,0,normal,NONE
TX-001195,ACC-00559,ACC-00740,7562.86,2026-09-06 09:18:18,0,normal,NONE
TX-009024,ACC-00840,ACC-00071,5031.74,2026-09-02 13:26:06,0,normal,NONE
TX-006679,ACC-00482,ACC-00110,11584.83,2026-09-06 18:54:38,0,normal,NONE
TX-009645,ACC-00953,ACC-00287,9958.56,2026-09-05 15:32:41,0,normal,NONE
TX-003133,ACC-01957,ACC-00207,13195.84,2026-09-06 10:40:19,0,normal,NONE
TX-002305,ACC-01570,ACC-00812,14148.88,2026-09-03 13:20:33,0,normal,NONE
TX-004101,ACC-01832,ACC-01882,13541.89,2026-09-07 14:50:16,0,normal,NONE
TX-004388,ACC-01632,ACC-01563,17613.32,2026-09-06 16:55:51,0,normal,NONE
TX-012901,ACC-00849,ACC-01184,80400.85,2026-09-04 17:46:00,0,normal_high_value,NONE
TX-001114,ACC-00758,ACC-01134,2986.81,2026-09-04 09:08:06,0,normal,NONE
TX-000657,ACC-00603,ACC-00950,15324.83,2026-09-08 09:55:40,0,normal,NONE
TX-006734,ACC-01141,ACC-00534,479.88,2026-09-07 18:12:38,0,normal,NONE
TX-005351,ACC-01695,ACC-01635,14871.4,2026-09-02 15:15:01,0,normal,NONE
TX-011902,ACC-00153,ACC-01683,9065.44,2026-09-03 22:05:41,0,normal,NONE
TX-008424,ACC-00806,ACC-00126,7752.45,2026-09-04 23:58:29,0,normal,NONE
TX-013161,ACC-01180,ACC-01411,75667.94,2026-09-04 23:55:00,0,normal_high_value,NONE
TX-009920,ACC-00669,ACC-00264,6495.04,2026-09-09 14:33:22,0,normal,NONE
TX-005262,ACC-01064,ACC-00271,16768.15,2026-09-09 23:02:39,0,normal,NONE
TX-002814,ACC-01349,ACC-01757,13263.09,2026-09-09 16:33:25,0,normal,NONE
TX-007403,ACC-01761,ACC-01131,2650.48,2026-09-08 14:29:54,0,normal,NONE
TX-000566,ACC-00456,ACC-00268,3582.43,2026-09-07 19:43:40,0,normal,NONE
TX-004203,ACC-01610,ACC-01367,16917.99,2026-09-03 17:58:00,0,normal,NONE
TX-001804,ACC-00643,ACC-00348,16814.33,2026-09-03 10:17:36,0,normal,NONE
TX-011874,ACC-00145,ACC-00147,16587.58,2026-09-06 20:26:51,0,normal,NONE
TX-003102,ACC-00740,ACC-00266,4245.48,2026-09-09 19:25:10,0,normal,NONE
TX-008012,ACC-00647,ACC-01985,12220.01,2026-09-07 13:40:16,0,normal,NONE
TX-008185,ACC-00744,ACC-00348,6054.56,2026-09-04 10:12:16,0,normal,NONE
TX-001643,ACC-01936,ACC-00108,2129.9,2026-09-09 18:37:27,0,normal,NONE
TX-010571,ACC-01186,ACC-00139,16441.33,2026-09-05 20:30:02,0,normal,NONE
TX-009297,ACC-01388,ACC-00432,4965.48,2026-09-02 13:18:30,0,normal,NONE
TX-004694,ACC-01058,ACC-01908,5733.35,2026-09-05 22:07:31,0,normal,NONE
TX-002969,ACC-01476,ACC-01770,9450.04,2026-09-01 08:58:11,0,normal,NONE
TX-002667,ACC-00012,ACC-00794,13967.81,2026-09-03 20:02:19,0,normal,NONE
TX-012632,ACC-00236,ACC-00591,26553.36,2026-09-08 23:01:00,0,normal_high_value,NONE
TX-000047,ACC-00165,ACC-01744,3361.13,2026-09-02 15:25:07,0,normal,NONE
TX-001150,ACC-01145,ACC-01444,1224.77,2026-09-04 12:21:15,0,normal,NONE
TX-011811,ACC-00661,ACC-01555,4893.18,2026-09-02 17:44:24,0,normal,NONE
TX-009536,ACC-00618,ACC-01323,13413.33,2026-09-07 18:19:45,0,normal,NONE
TX-008776,ACC-01101,ACC-01919,14335.17,2026-09-03 14:18:25,0,normal,NONE
TX-000766,ACC-00651,ACC-00996,8122.61,2026-09-05 12:36:36,0,normal,NONE
TX-003091,ACC-01277,ACC-00246,15801.95,2026-09-09 10:59:53,0,normal,NONE
TX-010125,ACC-00776,ACC-00957,7149.96,2026-09-05 21:39:54,0,normal,NONE
TX-001567,ACC-00591,ACC-01538,446.01,2026-09-06 18:15:13,0,normal,NONE
TX-007832,ACC-01543,ACC-00158,7851.96,2026-09-07 12:36:25,0,normal,NONE
TX-009994,ACC-01095,ACC-00165,9791.65,2026-09-09 20:28:33,0,normal,NONE
TX-007459,ACC-01020,ACC-01689,270.13,2026-09-09 11:56:25,0,normal,NONE
TX-002621,ACC-01269,ACC-00103,15431.84,2026-09-05 08:19:28,0,normal,NONE
TX-013113,ACC-00549,ACC-00967,52145.52,2026-09-05 16:47:00,0,normal_high_value,NONE
TX-009041,ACC-01737,ACC-01243,2573.74,2026-09-06 15:34:16,0,normal,NONE
TX-002614,ACC-00231,ACC-00086,6986.39,2026-09-02 14:12:48,0,normal,NONE
TX-008303,ACC-00399,ACC-00483,15681.9,2026-09-09 13:52:40,0,normal,NONE
TX-008629,ACC-00536,ACC-01512,10711.28,2026-09-03 17:15:01,0,normal,NONE
TX-009882,ACC-00721,ACC-00245,5561.35,2026-09-08 19:27:07,0,normal,NONE
TX-010867,ACC-01559,ACC-00848,8192.27,2026-09-08 18:14:46,0,normal,NONE
TX-003523,ACC-00382,ACC-01179,13078.05,2026-09-08 15:22:08,0,normal,NONE
TX-001012,ACC-00557,ACC-00848,1580.62,2026-09-04 19:28:53,0,normal,NONE
TX-010595,ACC-00098,ACC-00426,16409.74,2026-09-03 18:03:46,0,normal,NONE
TX-004413,ACC-01384,ACC-01797,13309.93,2026-09-09 16:45:52,0,normal,NONE
TX-004449,ACC-00428,ACC-01486,7890.17,2026-09-07 15:57:26,0,normal,NONE
TX-009414,ACC-01527,ACC-01002,9992.42,2026-09-08 14:39:03,0,normal,NONE
TX-003509,ACC-01036,ACC-01634,8302.57,2026-09-05 23:03:07,0,normal,NONE
TX-002686,ACC-01599,ACC-00809,517.42,2026-09-06 20:28:38,0,normal,NONE
TX-008825,ACC-01064,ACC-00924,1148.74,2026-09-06 15:17:41,0,normal,NONE
TX-012584,ACC-00535,ACC-00745,33812.15,2026-09-02 18:48:00,0,normal_high_value,NONE
TX-012712,ACC-00163,ACC-00530,82208.03,2026-09-08 13:41:00,0,normal_high_value,NONE
TX-003066,ACC-00581,ACC-00711,8144.51,2026-09-09 22:51:48,0,normal,NONE
TX-007842,ACC-01458,ACC-01547,14565.12,2026-09-04 08:48:00,0,normal,NONE
TX-007783,ACC-01216,ACC-00874,16679.16,2026-09-01 13:58:41,0,normal,NONE
TX-012381,ACC-00344,ACC-00026,75276.1,2026-09-06 12:43:00,0,normal_high_value,NONE
TX-003234,ACC-00182,ACC-01619,10465.93,2026-09-02 19:27:02,0,normal,NONE
TX-011248,ACC-01723,ACC-00165,12142.87,2026-09-08 19:14:17,0,normal,NONE
TX-008645,ACC-00329,ACC-01938,9550.81,2026-09-04 14:33:46,0,normal,NONE
